adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,name,vote_average,vote_count
False,,[18],252047,['KR'],ko,괴물,"A murder of a woman in her 20s in the middle of Seoul. Tae Seok who is a student of a prestigious university accidentally kills Mi Na who's a gold digger. Tae Seok's father is about to run for councilman election and asks Lawyer Kim Hyeon Su to take care of the murder. Hyeon Su tells Tae Seok to turn himself in and claims he'll be found innocent. The prosecutor in charge of this case, Chae Jin Wook, was a fellow trainee with Hyeon Su. He's very determined to put Tae Seok in jail.",1.0016,/l0pm97DsfXtyVi2iqhQW8oXqGl1.jpg,2014-03-30,Monster,4.0,1
False,/1bHfVuajAjbSrxdVlTuaWa8K4f3.jpg,"[10764, 99]",245047,['KR'],ko,짜장면 랩소디,Trace Jjajangmyeon's flavorful evolution from its Chinese origins to its status as one of South Korea's most beloved comfort foods.,0.7892,/stqmfQvxzrHpjdyA1DyrP11ftQW.jpg,2024-02-08,Jjajangmyeon Rhapsody,8.0,1
False,/wzYqZ6AaLdmUuQtYHjW95BArz3u.jpg,[18],75552,['KR'],ko,비정규직 아이돌,"After creating a bunch of famous idols, a producer begins to question the whole process of making a star, so he goes on a break for a few years. Once he returns to the company, he gathers some trainees left on the back burner and tries to launch a co-ed idol group. The trainees undergo some peculiar training to debut in this group.",1.1118999999999999,/mFmjfQTdQtcgcwexQ9LPypbDeXQ.jpg,2017-11-27,Part-Time Idol,6.6,10
False,/p2TQ9QN34a4q66Cy4xqcLPcDcKX.jpg,[10767],114171,['KR'],ko,백스피릿,"A reality series introducing Korean alcohol and food culture by Culinary Researcher Baek Jong Won. Drinks keep the conversation flowing as culinary star Baek Jong Won and celebrity guests talk life, food and booze over intoxicating meals.",0.9013,/qHtsWnwtbCK0ALmfvOFKnovLn2C.jpg,2021-10-01,Paik's Spirit,6.3,3
False,,"[16, 35, 10762]",253682,['KR'],ko,라바 인 마스 (Duplicated),,0.9144,/lN9kLYgMvHmGww7tKsFeXH80MjY.jpg,2024-02-03,라바 인 마스 (Duplicated),0.0,0
False,/jH7bt1cQDBXjW122VwigDOqtWFP.jpg,[18],246170,['KR'],ko,페르소나: 설리,"Persona: Sulli consists of two films, a short film starring Sulli and a feature-length documentary based on interviews.",0.7852,/bE7eLGqKRGVEN0EJmM7fjSNoQ34.jpg,2023-11-13,Persona: Sulli,5.5,10
False,/wEmMWWFLpov40rcPpicuLhhkd3m.jpg,"[10762, 16, 10765]",87858,['KR'],ko,띠띠뽀 띠띠뽀,Titipo the train is out to prove that he's got what it takes to help the folks of Train Village ride the rails safely and reliably.,0.7429,/fGD4cghXGvMIgvLG4Eq4cD0Gs0o.jpg,2018-01-01,Titipo Titipo,7.0,3
False,,[10764],279392,['KR'],ko,너에게 닿기를,,0.6147,/lpPI20nTNrZdjifoeezf0gixpdp.jpg,2024-12-12,Reach You,0.0,0
False,/nPjLYc2XPTs3gZAjOIm9fFLhDDg.jpg,[99],115947,['KR'],ko,삼겹살 랩소디,A love letter to pork belly -- a perennial favorite among Koreans of every generation -- unfolds with an exploration of its history and cooking methods.,0.5814,/zp702DFYo0yn22zqxkWrpqHx7Ce.jpg,2020-12-20,Korean Pork Belly Rhapsody,7.3,6
False,/Wf3xHwGc1pWldiWyttns7GZNDf.jpg,[99],210267,['KR'],ko,테이크 원,Renowned musicians pull out all the stops to give a song of their choice the greatest live performance they can muster — and all in a single take.,0.5443,/nlBICcP34IIA1dJhRFWhmKMVM8d.jpg,2022-10-14,Take 1,6.0,6
False,/h3BzBhJlAgrErOcMGTPeHVtxbMC.jpg,[99],134902,['KR'],ko,레인코트 킬러: 유영철을 추격하다,"In the early 2000s, Yoo Young-chul hammered his victims to death and cast fear across Seoul. This docuseries recounts the hunt for a prolific killer.",0.5623,/9EUIlgEoi4MQ4QJSex5nZqS2D47.jpg,2021-10-22,The Raincoat Killer: Chasing a Predator in Korea,6.6,26
False,,[],206791,['KR'],ko,베이비 주,,0.4661,/65pXYJ5wN86uNY4i45oCh5Tho4h.jpg,2020-01-17,베이비 주,2.0,1
False,,[],263298,['KR'],ko,"선배, 그 립스틱 바르지 마요",,0.6479,/gf6eCxpgASvGPEXvwmoD0EnYIQw.jpg,2021-01-18,"선배, 그 립스틱 바르지 마요",0.0,0
False,/kCcVPsRCgTUf3PC06kEdUawzQL5.jpg,[10767],283648,['KR'],ko,추라이 추라이,MMA star Choo Sung-hoon leaves the cage behind to host a talk show. Get ready for candid conversations and fun challenges as he bonds with his guests.,0.5311,/nNGN4rrwCjBnan0AW4MOY0n1c14.jpg,2025-02-26,Try? Choo-ry!,0.0,0
False,,[18],259686,['KR'],ko,"선배, 그 립스틱 바르지 마요",,0.49970000000000003,/aAbz1alcyUhiXFkQUmTPhLBTK0u.jpg,2021-01-18,"선배, 그 립스틱 바르지 마요",7.333,3
False,/ruygKldthjX7czIS0Tq55paJlZR.jpg,"[10762, 16]",205990,['KR'],ko,로보카 폴리 쏭쏭뮤지엄,,0.4233,/xqffo1d7L2ukTqIr5UEWX28FTuS.jpg,2020-07-01,Robocar POLI SongSong Museum,0.0,0
False,/lEYkA2FrPbCgaVyJnKjGbGbO31B.jpg,[99],153631,['KR'],ko,한우 랩소디,"A delicious deep dive into Hanwoo explores the rich history and unique traditions of Korean beef, an unrivaled staple loved from head to tail.",0.2883,/xnTR6tMzMRz85PQnvYcLqUVdpeI.jpg,2021-12-09,Hanwoo Rhapsody,6.0,1
False,/q1isFxWG99v7taICkBEnMaqXBDB.jpg,[99],234739,['KR'],ko,김치의 나라,"Embark on a gastronomic adventure of kimchi and discover what makes it Korea's most symbolic food of unity, history and ever-evolving creativity.",0.5287000000000001,/wpkaxXdAfVHe0Kh1tXVasb14PKK.jpg,2023-09-10,A Nation of Kimchi,10.0,1
False,/28y14U8Xi3SqdV9hj0kiLwKQ4H6.jpg,[99],132850,['KR'],ko,냉면 랩소디,"Refreshing and flavorful, naengmyeon is Korea’s coolest summertime staple. A journey through its history begins, from how it’s cooked to how it’s loved.",0.4187,/yLTbtUz2JnTky4Wd0HZnfT693Z.jpg,2021-08-20,Korean Cold Noodle Rhapsody,4.7,3
False,,[],129855,[],ko,시그널,,0.1995,/vzGsM1WDj4a47S9DGAMfEhFgzt7.jpg,2017-11-03,시그널,2.0,1
False,,"[16, 10762]",204091,['KR'],ko,반짝반짝,,0.1996,/eIv0oPbBqncxRLOHesEUZMSywFv.jpg,2022-06-01,Catch! Teenieping,2.0,1
False,,"[16, 10762]",111563,['KR'],ko,뽀로로 동화나라,"Hop aboard Eddy’s plane to explore an enchanted land of wizards, beasts and stories galore! Characters from classic fairy tales join in on the fun.",0.2323,/eRedE8TGNcS5i0YpR8LgKqlQTmB.jpg,2020-08-24,Pororo & Fairy Tales,1.0,1
False,/5kqGQzEDHiIh9yt2iMBnWR8mloc.jpg,"[16, 10762]",241948,['KR'],ko,베베핀,Join baby Finn and his family on fun-filled adventures while learning something new every time. Get ready to sing and dance!,0.1312,/ySckCEYNRJ815DrnmKJmeKcTcTz.jpg,2022-07-01,Bebefinn,0.0,0
False,/n3G7vyzJX49zYa9TaJGAhlgEUlo.jpg,"[10762, 16]",132997,['KR'],ko,Tobot Galaxy Detectives,"Young detective Tyler King tackles all kinds of mysteries with his friends, the Galaxy Detectives.",0.07880000000000001,/wX6g2XRuTCVWgiQGFzJimphwoWb.jpg,2021-09-07,Tobot Galaxy Detectives,6.0,2
False,/pewugcVwGdUAo1Z97H6s1L0qt25.jpg,[],282680,['KR'],ko,请回答1988 台湾配音版,,0.060200000000000004,/5VNQCGyuQNtGXUUs9QJXq210vZk.jpg,2015-11-06,请回答1988 台湾配音版,0.0,0
False,,"[16, 10762]",257225,['KR'],ko,베베핀 플레이 타임,,0.0679,/nWDeYZcqmNU4RAoZzrjxJlfMRTn.jpg,2024-03-18,Bebefinn Playtime,0.0,0
False,,"[16, 10762]",259467,['KR'],ko,시크릿 쥬쥬 별의 여신,It is the sequel to Chirin Chirin Secret Jouju . It started airing in 2019 and ended in May 2022. The name of the English version is Goddess of Stars .,0.0414,/zsXM3ZezZQFgDRyVR6KbqqiO3zj.jpg,2019-03-29,Secret Jouju The Goddess Of The Stars,0.0,0
False,,[10762],254730,['KR'],ko,바다 탐험대 옥토넛 캐릭터 그리기,,0.0286,/vBuINXRJxGOI5mhfHp7TLa7AnGw.jpg,2020-08-06,바다 탐험대 옥토넛 캐릭터 그리기,0.0,0
False,,[],232404,['KR'],ko,Saving Our Marriage,A group of struggling married couples enlists the help of counselors Ilze and Paul to rekindle the flame that once fueled their relationships.,0.0352,,,Saving Our Marriage,0.0,0
False,/8wDXwRrj7lf0jtd7s1GqH8itrkm.jpg,[18],210733,['CN'],zh,偷偷藏不住,"Since high school, Sang Zhi has had a crush on Duan Jiaxu. When fate brings them together again, they find a chance to embark on a sweet relationship.",26.6053,/riGzESa9N9toumP9OhMmg0QvFPD.jpg,2023-06-20,Hidden Love,8.5,157
False,/zcQzmZcjNYOgUUmgBwgilDKgfza.jpg,"[18, 10768]",32231,"['CN', 'TW']",zh,大秦帝国,The rise of the Qin state in the Warring States period during the reign of Duke Xiao of Qin.,18.5554,/zfuObpAXqGEI3FCSTsBw3GKRyOE.jpg,2009-12-18,The Qin Empire,8.2,20
False,/lO2CqipALTHkRblLIRDKgtMgwxX.jpg,[18],250060,['CN'],zh,难哄,"Wen Yifan, by chance, ends up living with her high school classmate Sang Yan, whom she once rejected. They keep their distance until Wen Yifan learns from Sang Yan that she sleepwalks, intertwining their lives once more.",22.1279,/iqFr4kgIdJU73YoJr4Vdf7gFZqr.jpg,2025-02-18,The First Frost,8.531,32
False,/nPhrJRN1U95NJiOfwtGF2GlZP4a.jpg,"[16, 35, 10759, 10765]",79141,['CN'],zh,刺客伍六七,"Seeking to recover his memory, a scissor-wielding, hairdressing, bungling quasi-assassin stumbles into a struggle for power among feuding factions.",18.3756,/rCxPTLTfcNhgD8F6VwKxfCAAbf8.jpg,2018-04-25,Scissor Seven,8.579,711
False,/k8Um4Wd43Kvhj9smgXCp8Tdkiwq.jpg,"[35, 10751]",56994,['TW'],zh,兩個爸爸,"Seven years ago, two men were notified that the women they both dated had disappeared after giving birth to a baby girl. Not knowing who the father was, the two bachelors decided to raise the baby together. Tang Xiang Xi, the smooth-talking lawyer, and Wen Zhen Hua, the sensitive florist, and the young Tang Wen Di make up a non-traditional family. Their unique living arrangement attracts the attention of the girl's pigheaded teacher and their reclusive next door neighbor.",16.2133,/3AXAGK8IqmpD16cvbvYeFLmcNhZ.jpg,2013-03-26,Two Fathers,6.5,6
False,/d0yYo5NBC8tWk6QUh1pB8TArymo.jpg,"[16, 35]",121870,['CN'],zh,两不疑,"When an emperor accidentally switches bodies with his empress, the two must deal with the awkward fallouts as they learn to accept each other.",15.3863,/g3BZAHvPcQXXUSQFS3Q6SSxAsgf.jpg,2021-04-21,No Doubt in Us,5.958,12
False,/iZLtHdy8supE79NsAXERN5Vju1K.jpg,[18],247207,['CN'],zh,嘘，国王在冬眠,"After a scandal threatens her career, manga artist Wei Zhi escapes to a ski resort, where she meets instructor Shan Chong and begins to heal.",14.9955,/t8OKl6AmOe9DkNe3dIIVPK2HJVP.jpg,2025-03-11,Ski into Love,6.6,5
False,/dt76MErvWlQ1b0M5kjnU1bDek8L.jpg,"[10759, 18, 9648]",90761,['CN'],zh,陈情令,"Wei Wu Xian and Lan Wang Ji, two talented disciples of respected clans, meet during cultivation training and accidentally discover a secret carefully hidden for many years. Taking on the legacy of their ancestors, they decide to rid the world of the ominous threat.",13.0197,/8TZbpPpLQVS2i7P7yUVhrFlFsmW.jpg,2019-06-27,The Untamed,8.4,109
False,/pg4xOroBDlxIhRK1m5xFyLgXrVD.jpg,[18],254821,['CN'],zh,五福临门,"In the bustling capital of Bianjing during the Northern Song Dynasty, Madam Li moves her family in search of better marriage prospects for her five beautiful but quirky daughters, whose love lives have long been her worry. Each daughter, though famous for her beauty and wit, comes with unique quirks: the eldest, Shou Hua, has no interest in remarrying after early widowhood; the third, Kang Ning, is fierce and headstrong; the fourth, Hao De, is well-meaning but blunt; and the youngest, Le Shan, is spoiled and selective.  Challenges abound as they face unexpected setbacks, including a cold reception from the already-married sister they came to visit. As the family reestablishes their business, they navigate a series of humorous and heartwarming misadventures, ultimately finding love and fulfilling their mother’s hopes in this lively tale of family and romance.",12.348700000000001,/nQrLPR8tjWW7qiL76JTfwmQnB7w.jpg,2025-01-25,Perfect Match,8.3,49
False,/f5LG6Dzd98Hk3Vpiawsl0uDxi9g.jpg,"[10759, 18]",5953,['CN'],zh,李小龍傳奇,"The story of the legendary martial arts icon Bruce Lee following him from Hong Kong to America and back again, leading up to his tragic death at the age of 32.",13.1496,/t79JopFvZUhg2jaWB6ojIuMgKDz.jpg,2008-10-04,The Legend of Bruce Lee,6.6,29
False,/l3QyCntq6m4E7WTCLsq4DC7NLW1.jpg,"[35, 18]",95486,['CN'],zh,你微笑时很美,"After joining an all-male e-sports team, an amateur gamer tests her skills and leads her team to the world championships.",11.7053,/h8iL8RKk8XxCsX3cDYmwUN6lRew.jpg,2021-06-23,Falling Into Your Smile,8.1,87
False,/pECcUE53TjkrR2VsAgF7JICzH7k.jpg,"[18, 10765]",130368,['CN'],zh,苍兰诀,"When a low-ranked fairy accidentally resurrects a powerful demon, their fates become cosmically entangled as the world is thrown into turmoil.",10.6199,/mNgUuTGkOj19Z09zKa76bE6J5Di.jpg,2022-08-07,Love Between Fairy and Devil,8.3,152
False,/sQTyBUMfaTGDmwTofvY3jbSv2BP.jpg,"[18, 9648, 35]",236033,['CN'],zh,墨雨云间,"Xue Fangfei, the daughter of a well-off county magistrate lost everything after a major upheaval. Saved by Jiang Li, the daughter of the Secretariat Director, she took on the identity of Jiang Li and returned to the capital.  With the help of Duke Xiao Heng and others, she overcame numerous hardships, tirelessly fought against injustice, rescued her father who had been wrongly imprisoned, assisted Xiao Heng in upholding justice, protecting the common people, and ultimately regained a beautiful life.",11.6326,/2tZoc93g8DXTWbQjj328xCb9Ei7.jpg,2024-06-02,The Double,8.288,26
False,/l6mjLNONAP5IqVwlsTMdciPTmgQ.jpg,"[18, 10765]",243084,['CN'],zh,永夜星河,"Pulled into the pages of a fantasy novel, a woman is shocked to find herself stuck in the role of a villain. Now, she must battle to rewrite her destiny.",14.0183,/cvbYjugS8OPtgPu9J7A9VjKjnsA.jpg,2024-11-01,Love Game in Eastern Fantasy,8.0,18
False,/5izATIi4rJMbr6taWsIKqtg3a7L.jpg,[18],98830,['CN'],zh,下一站是幸福,"A love story between an accomplished career woman and a younger man... He Fan Xing's company is at risk of being acquired, while her relationship with Yuan Song faces societal pressures due to their age difference. The consecutive blows in her work and love life push her to an emotional quagmire, and it is during this time that Ye Lu Ming enters her life. Being older in age, he is mature, stable and knowledgeable. He becomes He Fan Xing's life coach and the source of conflict between the couple. For He Fan Xing, it's not merely a matter of choosing the man that she loves, but considering the contradictions of adopting the traditional mindset on marriage.",9.9948,/lbzLCc99wxtSs4UJSW1rwdweqle.jpg,2020-01-26,Find Yourself,7.6,114
False,/wLbQlNHDBYTbrsrffeYPG9KlCLy.jpg,"[18, 10765]",69316,['CN'],zh,三生三世十里桃花,"Three hundred years ago, Bai Qian stood on the Zhu Xian Terrace, turned around and jumped off without regret. Ye Hua stood by the bronze mirror to witness with his own eyes her death. Three hundred years later, in the East Sea Dragon Palace, the two meet unexpectedly. Another lifetime another world, after suffering betrayal Bai Qian no longer feels anything, yet she can't seem to comprehend Ye Hua's actions. Three lives three worlds, her and him, are they fated to love again?",9.2719,/c7Pfx7dQiRsi1rU8N9s05gHnAkI.jpg,2017-01-30,Eternal Love,7.627,51
False,/b83r1c4pH6ZWqFpXf6bZiCgqhrK.jpg,"[18, 35]",228547,['CN'],zh,当我飞奔向你,"Set off by a sweet chance encounter, 16-year-old Su Zaizai finds herself helplessly drawn to Zhang Lurang — her smart, charming yet distant schoolmate.",9.0765,/rKYfqAH0GeXaEet5NdTTs16cjvw.jpg,2023-06-13,When I Fly Towards You,9.0,58
False,/itWZjJ6pLAfVzBOhV9I4Us31bqm.jpg,"[10759, 18]",91470,['CN'],zh,全职高手,"Ye Xiu is the star player on an esports team that dominates the Chinese leagues of hit multiplayer titled “Glory.” His gaming days appear to have come to an abrupt halt, however, when he is forced out of his team – who are keen to accept a lucrative sponsorship deal he is vehemently opposed to. Dejected, Ye Xiu takes a job at a late-night Internet cafe, and eventually strikes up a friendship with Chen Guo, the cafe’s owner. Eventually, Chen Guo reveals her plan – to launch a new “Glory” team led by Ye Xui. Will Ye Xiu resume his “Glory” days? And can he recruit – and train – enough fellow members to return to the top of the national rankings...and take revenge on his disloyal former teammates?",7.3878,/kmSxnAQ0YeQKh3Rm2VwqKZhkTt6.jpg,2019-07-24,The King's Avatar,8.0,43
False,/cXa2nNeXDQXcBdkH82y2AMcpOOK.jpg,"[18, 35]",88548,['CN'],zh,致我们暖暖的小时光,"As Si Tu Mo's graduation is nearing, she is confused about her future plans. Her ordinary days are suddenly shaken up when the genius Physics student Gu Wei Yi appears in her life. The two accidentally end up living together and chaos begins.",7.7385,/zVYvodC12ZHGVPHX8LJjZHDERmK.jpg,2019-04-10,Put Your Head on My Shoulder,8.0,52
False,/lSTKcJbbfLebRrLkZ5K15CGI2MS.jpg,"[18, 10759, 10765, 9648]",119362,['CN'],zh,山河令,"Zhou Zi Shu gets embroiled in a conspiracy in the martial arts world after quitting his job as the leader of an organization tasked with protecting royalty. He meets Wen Ke Xing, a mysterious martial artist who escapes from the Ghost Valley to avenge his parents’ deaths. They become fast friends and embark on an adventure to find a legendary treasure that will give its owner ultimate power over jianghu.",8.8554,/op0ZXBZodAc12CVqEN55KxD0FYe.jpg,2021-02-22,Word of Honor,8.023,43
False,/6SJyjMAPsRHr4MCXiHQYT2EWwuu.jpg,[18],240440,['CN'],zh,珠帘玉幕,"After narrowly escaping an abusive pearl farm, a young woman with unmatched talent carves out her own fate as treachery meets the world of jewelry.",7.7957,/yGL3p21kWdgvr02JLpuLyeJ0cns.jpg,2024-11-01,The Story of Pearl Girl,8.6,8
False,/hJN6i5uoKHtYz66wotERToBaI10.jpg,[18],254474,['CN'],zh,度华年,"Because of political reasons, princess Li Rong and Pei Wenxuan got married at the age of 18. In the end they drifted further and further afar from each other. After 20 years of a loveless marriage, they were manipulated into turning against each other, leading to their deaths. However, they wake up back at 18, before their marriage, facing the hardest time of their lives. The two of them are given second change together, to save those around them.",7.2547,/uCUGs2MC3S6k7NZvFY8o6un4lt3.jpg,2024-06-26,The Princess Royal,8.0,9
False,/cLURLsL2QSLhnIm6enBjFqIQyqO.jpg,"[18, 35]",66776,['CN'],zh,微微一笑很傾城,"What is it that makes a man fall in love with a woman at first sight? Appearance? Aura? Wealth? NO, when campus prince and gaming expert, student Xiao Nai first saw Bei Wei Wei, what made him fall in love was not her extraordinary beauty, but her slim and slender fingers that were flying across the keyboard and her calm and composed manner!!! Embarrassing, no? At the same time, gaming expert Bei Wei Wei, at this time and place is on the computer, methodically commanding a guild war, and won a perfect and glorious victory despite being at a disadvantage, and was completely unaware that cupid is nearby. Soon after basketball player, swimmer, all-around excellent student, and game company president, Xiao Nai, uses both tactics on and off-line to take this beauty’s heart. Therefore this romance slowly bloomed.",6.8585,/zqXrBP6CRAX5FkAszdTWWHOb2bY.jpg,2016-08-22,Love O2O,6.589,79
False,/z1IKUihhY2wziF9yZycUQv01vPH.jpg,[18],127323,['CN'],zh,且试天下,"A legendary wuxia romance that focuses on the decade-long romance between Hei Fengxi and Bai Fengxi, and the adventures they embark on together.",6.0454,/vNI4VYPcR9SxnDTnn6wUpTotuIy.jpg,2022-04-18,Who Rules The World,7.4,37
False,/i2cr1QKvTQPYZ9KlHCJJ9rUrKtW.jpg,"[18, 10751]",40484,['TW'],zh,犀利人妻,Beautiful housewife Xie An Zhen seems to be living the perfect life but finds her world crumbling after learning that her husband is cheating on her.,6.5383,/60qdqVlxBcdXmm6x5LrYGvNWFmq.jpg,2010-11-05,The Fierce Wife,4.9,10
False,/vskVqJpo1fZGMoS5CMfF1ZjlwKq.jpg,"[35, 18]",61054,['CN'],zh,杉杉来了,"Based off Gu Man’s very popular internet novel, the story tells of a kind hearted young girl who works at a big conglomerate. However one of her weaknesses is eating, she loves to eat, and so upon discovering this her boss decides to intentionally fatten her up; she just so happens to share the same blood type as his sister, and thus has the motive of making her the blood donor. Hence comedy ensues as she melts his heart with her exceptional appetite and her cute charm.",5.5147,/sJCY4WIwQnZjdp7riltFhTTYVGc.jpg,2014-07-08,Boss & Me,7.147,17
False,/j65k5GKtqiF4gaomL6ArScIivrs.jpg,[18],124578,['TW'],zh,比悲傷更悲傷的故事：影集版,"More than Blue: The Series revolves around the journey of music producer Wang Po Han and his assistant An Yi Qi to find the copyright owner of the mysterious song for their artist, A-Lin. They also came across a diary belonging to K who is the producer of the mysterious song and traveled into the life story of K through the diary.

The diary tells the story of K and Cream, two orphans who journey through life and share experiences in sadness and joy together. However, K is diagnosed with fatal leukemia cancer. Knowing that Cream's biggest fear is to be left alone, K keeps the fact that he has terminal cancer a secret.",5.1543,/4TNefOGL5En4sbnmHN166MsXaEo.jpg,2021-10-22,More than Blue: The Series,7.1,14
False,/8aCICXA0fkrvIJOl4guV1hzgCVT.jpg,"[10751, 18, 35]",209226,['TW'],zh,愛愛內含光,"Part-time vlogger Chu Ai uses her channel to speak candidly about sex. But in real life, she finds that subject to be so much trickier.",5.6234,/rWrZf7EWOCifxbMcM2j9Nc2SjQA.jpg,2024-02-02,Let's Talk About CHU,7.4,22
False,/6FsFbWo6dCSoQjY1j8jLTfpxZ7g.jpg,"[35, 18, 10751]",239017,['TW'],zh,童話故事下集,"After a meet-cute ends in a whirlwind romance, a couple must learn to navigate the messy reality of married life that's nothing like a fairy tale ending.",4.3658,/geYJPDsELBNdZlAxORR7IKxb8Dm.jpg,2025-02-14,I Am Married...But!,7.111,9
False,/58Yy42J0Lk7yiMEKTayOGdrtgeR.jpg,"[18, 10768]",68358,['CN'],zh,锦绣未央,A princess descended from a ruined noble family disguises herself as the woman who saved her life and embarks on a mission to avenge her loved ones.,4.892,/4lojcsfBAH10W64k6JnerDeLd5A.jpg,2016-11-11,The Princess Weiyoung,7.2,27
False,/9Jrx6VOKDnn8BOdWC9rWWe36mmZ.jpg,[18],62152,['CN'],zh,何以笙箫默,"Years after two college sweethearts went their separate ways, Mosheng and Yichen rekindle their romance despite a barrage of challenges to their love.",4.2176,/uhao6LSj7LCjxSZUb4vWDbgUAXZ.jpg,2015-01-10,My Sunshine,6.325,20
False,/8HjYmMowFzMAjXeRI6BbjeGIfx5.jpg,[35],75387,['CN'],zh,致我们单纯的小美好,"The ups and downs of school, family and growing up test the affection between a budding artist and her handsome but indifferent classmate and neighbor.",4.5120000000000005,/8bDIVyoxqOkYbBhzhrjY2F9Wep2.jpg,2017-11-09,A Love So Beautiful,7.769,67
False,/9T9qr4Jx5Bcz2X0RSujNEWQXsIL.jpg,[18],221112,['CN'],zh,在暴雪时分,"As a professional billiards player, Yin Guo has become quite a notable athlete. After receiving an invitation to play in a tournament in Hel, Yin Guo eagerly accepts. Little does she know that meeting former professional billiards player, Lin Yiyang, in Hel will change her life forever.",4.8292,/vVxV2UkOEGcmMxtmiAjOfEL4YJT.jpg,2024-02-02,Amidst a Snowstorm of Love,7.7,12
False,/qGILaGrR0Oc9d3lVpwZ6M7yWq5z.jpg,"[18, 9648, 80]",158876,['TW'],zh,模仿犯,"When a spate of grisly murders throws a city into chaos, a tenacious prosecutor must brace for a cat-and-mouse game against a dangerous manipulator.",3.8825000000000003,/xSkcZk9bh1wIkP2vpMA47Bdl6UI.jpg,2023-03-31,Copycat Killer,7.905,95
False,/zcvhvGERff5v1TFtqhr62RbTZf9.jpg,"[18, 10759]",243073,['CN'],zh,春花焰,"In a land torn by war, the three kingdoms of Dayan, Xiyan, and Nanyue have battled for years. Prince Murong Jinghe of Dayan, renowned for his military prowess, suffers a devastating betrayal, leading to the annihilation of his army. Determined to uncover the truth behind the treachery, he seeks justice while navigating the treacherous court politics. Amid this turmoil, Mei Lin, a warrior presumed dead, becomes Murong’s only ally in his quest for revenge. As they fight together, a complex bond forms between them, blending love and sacrifice, as they both struggle to survive and seek justice.",4.9144,/6kDZpnHamK38Q0b7wzWsoDSpZWk.jpg,2024-10-14,Kill Me Love Me,7.9,9
False,/kVd2xlSYIPbXBVVxvb8f1tjh1aV.jpg,"[35, 18]",247453,['CN'],zh,别对我动心,"On the day Yue Qianling resigned, she coincidentally crossed paths with her secret crush, Gu Xun, who had just joined as the head of the 9th Business Unit. She didn't hesitate to return to the company to boldly pursue Gu Xun, but he remained indifferent. He even harshly rejected her confession in front of the entire school. Little did she know, Gu Xun had long fallen for his fearless online friend ""Sticky Dough Twist"". Who would have expected that his online friend turned out to be Yue Qianling herself? Upon discovering the truth, Gu Xun had no choice but to embark on a humorous and heartwarming ""reverse pursuit"" journey.",4.3768,/y3wgIjKKsD35tInp0iU0169E7zE.jpg,2024-03-01,Everyone Loves Me,8.2,22
False,/hT5cEULVt9FjvFJO7N6Ysdjl3i0.jpg,"[10759, 18, 80]",37666,['TW'],zh,痞子英雄,"Pi Zi and Ying Xiong are two cops who are as different as day and night. One lives a luxurious lifestyle and does nothing but drink coffee and wait for information from dubious sources to crack his cases. Another believes law and justice are the pillars of society and is constantly on the street catching criminals. When a case brings these two top crime solvers together, sparks fly and light begins to creep into the dark corners of Taipei.",4.3889,/l5PpXA0xCUheuqIcLgX3pOuorsv.jpg,2009-04-11,Black & White,8.0,12
False,/fPO1kSnFDcPAwDTDtxfmoTWcKsJ.jpg,"[35, 18]",40480,['TW'],zh,小資女孩向前衝,"A department store mogul has his son work incognito in a menial job to prove his worthiness, while female co-workers teach him how normal people live.",4.0745,/foMmyGrwtIaI9vbDYPFjGg06xwc.jpg,2011-08-21,Office Girls,6.6,10
False,/xzixlomBsPgirRC7LmOBvnL69gY.jpg,"[18, 9648]",235349,['CN'],zh,大唐狄公案,"Due to government shuffle during the reign of Wu Zetian, the ambitious Di Renjie was relegated to a remote town in the east. Di showed extraordinary talent in case-solving, but as he probed further, more and more secrets were revealed. He embarked on a nationwide journey and solved many mysterious cases. In the end, he returned to Chang'an and reunited with his father. Together, they tackled a crisis that threatened peace and order.",3.7455,/73rOXsHz1MKMonIhGmXsSyPD7dX.jpg,2024-02-06,Judge Dee's Mystery,7.7,7
False,/o033JDHvvkPcgzBT4I2bnFVjVuv.jpg,"[10765, 18]",130270,['CN'],zh,玉骨遥,"From the Kong Sang Continent comes the tale of the tumultuous love story of Princess Zhu Yan of the Chi Yi Tribe and Royal Prince Shi Ying,  The framing of the Queen results in the Prince being banished to Jiu Yi Mountain to cultivate. Once solely focused on his tasks, he develops romantic feelings for his disciple Zhu Yan. But their student/teacher relationship prevents either from expressing their true feelings.  Fate then works against them when they choose opposing sides in a political struggle of life and death proportions.  Eventually, putting aside their issues, they pledge to protect their beloved Kong Sang Continent.",3.6532,/qUqFTgPTgp4zPRl2INbmQbriBR.jpg,2023-07-02,The Longest Promise,7.1,13
False,/hfTkwpu4JFM7a8Vx6oFqDYnl4Gc.jpg,"[16, 35]",94209,['CN'],zh,汉化日记,"The three worlds of humans, gods, and demons are balanced by energy. But in the 21st century, due to the rapid development of human society, the balance is lost.",3.4154,/8qUZFGisOwmiE9qbcvhu6qrBtk9.jpg,2019-07-21,God Troubles Me,7.1,9
False,/urGt4U5FA1921QTVsUKZwl5bbUg.jpg,"[35, 9648, 80]",245265,['TW'],zh,正港分局,"Facing a trail of murders staged as chilling word games, a rookie police captain and a goofy detective race to solve a serial killer's deadly puzzles.",3.3343,/6WY6jbTc0YUgck0NaC16gK7RbTB.jpg,2024-08-22,GG Precinct,7.1,15
